title,institution,place,description,source_number,source_url,image_url,lat,lon,license,author,date
"Apoteket Bien (Fjøsangerveien 30, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0666.jpg,URN:NBN:no-RAKV_arkiv_6B255640D2E64026 9EFDACE6ECDE264B,http://www.knreise.no/img/riksantikvaren/T248_01_0666.jpg,,,http://creativecommons.org/licenses/by/4.0/,Brit Kyrkjebø,1/1/1992
"Apoteket Bien (Fjøsangerveien 30, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0667.jpg,URN:NBN:no-RAKV_arkiv_E94D7D85A55443EF A3AA7E5CC2EDD3FF,http://www.knreise.no/img/riksantikvaren/T248_01_0667.jpg,,,http://creativecommons.org/licenses/by/4.0/,Brit Kyrkjebø,1/1/1992
"Bergen offentlige bibliotek (Strømgaten 6, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0671.jpg,URN:NBN:no-RAKV_arkiv_E5B63B4E282E4DE1 BFEF02A02632D1FC,http://www.knreise.no/img/riksantikvaren/T248_01_0671.jpg,,,http://creativecommons.org/licenses/by/4.0/,Jan Anderssen,1/1/1992
"Den nationale scene (Engen 1, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0682.jpg,URN:NBN:no-RAKV_arkiv_18535037B05047AE 81867A4268FC8C9D,http://www.knreise.no/img/riksantikvaren/T248_01_0682.jpg,,,http://creativecommons.org/licenses/by/4.0/,Brit Kyrkjebø,1/1/1992
"Den nationale scene (Engen 1, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0683.jpg,URN:NBN:no-RAKV_arkiv_1F3526CB66134B61 9DAD46E293097AFC,http://www.knreise.no/img/riksantikvaren/T248_01_0683.jpg,,,http://creativecommons.org/licenses/by/4.0/,Brit Kyrkjebø,1/1/1992
"Kong Oscars gate 67 (Elsesro 20, Kong Oscars gate 67, Bergen)",Riksantikvaren,Bergen,Zander Kaaes stiftelse,T248_01_0687.jpg,URN:NBN:no-RAKV_arkiv_DBDEC26657964C10 9FAF54CBECCCA84B,http://www.knreise.no/img/riksantikvaren/T248_01_0687.jpg,,,http://creativecommons.org/licenses/by/4.0/,Per Jahn Lavik,1/1/1978
"Kong Oscars gate 67 (Elsesro 20, Kong Oscars gate 67, Bergen)",Riksantikvaren,Bergen,Zander Kaaes stiftelse,T248_01_0688.jpg,URN:NBN:no-RAKV_arkiv_BE4905760D994970 8B8E5C065AA7ADCF,http://www.knreise.no/img/riksantikvaren/T248_01_0688.jpg,,,http://creativecommons.org/licenses/by/4.0/,Per Jahn Lavik,1/1/1977
"Kronstad hovedgård (Kronstadveien 30, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0689.jpg,URN:NBN:no-RAKV_arkiv_DBB65EAD86284E6E 8D6F30E05D40789E,http://www.knreise.no/img/riksantikvaren/T248_01_0689.jpg,,,http://creativecommons.org/licenses/by/4.0/,Per Jahn Lavik,1/1/1975
"Kronstad hovedgård (Kronstadveien 30, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0691.jpg,URN:NBN:no-RAKV_arkiv_2777A1CBC4564881 87AFD8B44D83477F,http://www.knreise.no/img/riksantikvaren/T248_01_0691.jpg,,,http://creativecommons.org/licenses/by/4.0/,Per Jahn Lavik,1/1/1975
"Kronstad hovedgård (Kronstadveien 30, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0692.jpg,URN:NBN:no-RAKV_arkiv_55D96C27430C46BF A0357F4FB526B7BF,http://www.knreise.no/img/riksantikvaren/T248_01_0692.jpg,,,http://creativecommons.org/licenses/by/4.0/,Per Jahn Lavik,1/1/1975
"Kronstad hovedgård (Kronstadveien 30, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0693.jpg,URN:NBN:no-RAKV_arkiv_7DC2CB2314A145BC 806DDB0880CBA6BE,http://www.knreise.no/img/riksantikvaren/T248_01_0693.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ola Øgar Svendsen,1/1/1972
"Manufakturhuset (Rådhusgaten 10 (Peder Motzfeldtsgt. 2), Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0695.jpg,URN:NBN:no-RAKV_arkiv_9BF96624D82A41C5 AA7684704A049F42,http://www.knreise.no/img/riksantikvaren/T248_01_0695.jpg,,,http://creativecommons.org/licenses/by/4.0/,Arne Madsen,6/25/1986
"Manufakturhuset (Rådhusgaten 10 (Peder Motzfeldtsgt. 2), Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0696.jpg,URN:NBN:no-RAKV_arkiv_70EC0811FCC64CE8 B5FE4F2C250EC8DE,http://www.knreise.no/img/riksantikvaren/T248_01_0696.jpg,,,http://creativecommons.org/licenses/by/4.0/,Arne Madsen,6/25/1986
"Møllersalen (Sandviksveien 77A, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0697.jpg,URN:NBN:no-RAKV_arkiv_C66DDE56C2E14A5F 8FDAFE25CA8C88B0,http://www.knreise.no/img/riksantikvaren/T248_01_0697.jpg,,,http://creativecommons.org/licenses/by/4.0/,Per Jahn Lavik,1/1/1975
"Møllersalen (Sandviksveien 77A, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0698.jpg,URN:NBN:no-RAKV_arkiv_4AC9B8E8442D4F5A A950D3EF454DBBF8,http://www.knreise.no/img/riksantikvaren/T248_01_0698.jpg,,,http://creativecommons.org/licenses/by/4.0/,Per Jahn Lavik,1/1/1975
"Norges Bank (Vågsallmenningen 12, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0701.jpg,URN:NBN:no-RAKV_arkiv_DF3C73B44E024949 B4C265CFB261F7D4,http://www.knreise.no/img/riksantikvaren/T248_01_0701.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ola Øgar Svendsen,1/1/1973
"Norges Bank (Vågsallmenningen 12, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0702.jpg,URN:NBN:no-RAKV_arkiv_68985CE7839D4A34 AC7EC344950DD42F,http://www.knreise.no/img/riksantikvaren/T248_01_0702.jpg,,,http://creativecommons.org/licenses/by/4.0/,Jan Anderssen,Ukjent dato
"Sandviksvei 62 (Sandviksveien 60 og 62, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0709.jpg,URN:NBN:no-RAKV_arkiv_FD62F7B443D742E2 913CDBBFCC3294D0,http://www.knreise.no/img/riksantikvaren/T248_01_0709.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ola Øgar Svendsen,1/1/1975
"Skuteviksboder 7-19 (Skuteviksbodene 7-19, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0714.jpg,URN:NBN:no-RAKV_arkiv_1D351533CD7847DC 91A379D41057826F,http://www.knreise.no/img/riksantikvaren/T248_01_0714.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Skuteviksboder 7-19 (Skuteviksbodene 7-19, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0714b.jpg,URN:NBN:no-RAKV_arkiv_7908A9E2815E4657 8A33C2E064ACADA4,http://www.knreise.no/img/riksantikvaren/T248_01_0714b.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Sundts varemagasin, Varehuset Sundt (Torgalmenningen 14, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0717.jpg,URN:NBN:no-RAKV_arkiv_BEA381C2D0AD4A0F B08B4432EFF24F32,http://www.knreise.no/img/riksantikvaren/T248_01_0717.jpg,,,http://creativecommons.org/licenses/by/4.0/,Brit Kyrkjebø,1/1/1992
"Skuteviksboder (Skuteviksbodene 7 - 19, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0723.jpg,URN:NBN:no-RAKV_arkiv_A84112643C524433 97633863970FCAEB,http://www.knreise.no/img/riksantikvaren/T248_01_0723.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Muren (Østre Murallmenningen 23, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0733.jpg,URN:NBN:no-RAKV_arkiv_101EF0BA318E4974 A3663A966B74CF80,http://www.knreise.no/img/riksantikvaren/T248_01_0733.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Muren (Østre Murallmenningen 23, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0734.jpg,URN:NBN:no-RAKV_arkiv_42BCF4B2564A41B5 A69EFA1467419118,http://www.knreise.no/img/riksantikvaren/T248_01_0734.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Uren, Urdi (Michael Krohns gate 62, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0736.jpg,URN:NBN:no-RAKV_arkiv_25BE0BC167B24029 86FC046198BB589A,http://www.knreise.no/img/riksantikvaren/T248_01_0736.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Johanneskirken (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_01_0737.jpg,URN:NBN:no-RAKV_arkiv_ABC746FB5911456C BB6A19EEDA22DA8A,http://www.knreise.no/img/riksantikvaren/T248_01_0737.jpg,,,http://creativecommons.org/licenses/by/4.0/,Hermann Christian Neupert,Ukjent dato
Johanneskirken (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_01_0738.jpg,URN:NBN:no-RAKV_arkiv_A3D0421C36B34C0E 9A8A0F483E915801,http://www.knreise.no/img/riksantikvaren/T248_01_0738.jpg,,,http://creativecommons.org/licenses/by/4.0/,Hermann Christian Neupert,Ukjent dato
Johanneskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0739.jpg,URN:NBN:no-RAKV_arkiv_EE0589CE14644AD5 B919B44D906E9568,http://www.knreise.no/img/riksantikvaren/T248_01_0739.jpg,,,http://creativecommons.org/licenses/by/4.0/,Jacobsen,Ukjent dato
Johanneskirken (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_01_0740.jpg,URN:NBN:no-RAKV_arkiv_42C8CBA028444E0E A56B0ADCABD698CD,http://www.knreise.no/img/riksantikvaren/T248_01_0740.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Johanneskirken (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_01_0741.jpg,URN:NBN:no-RAKV_arkiv_A48A1D6DEB8B485F BD7057D51446E144,http://www.knreise.no/img/riksantikvaren/T248_01_0741.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0745.jpg,URN:NBN:no-RAKV_arkiv_8D49BC46693D482D B91B5CDA01CE119A,http://www.knreise.no/img/riksantikvaren/T248_01_0745.jpg,,,http://creativecommons.org/licenses/by/4.0/,Knud Knudsen,Ukjent dato
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0746.jpg,URN:NBN:no-RAKV_arkiv_5BDB63D8D0C74376 9450FF675DEB96D8,http://www.knreise.no/img/riksantikvaren/T248_01_0746.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0747.jpg,URN:NBN:no-RAKV_arkiv_5AF5B9420B254962 97C9568C1CC62FE0,http://www.knreise.no/img/riksantikvaren/T248_01_0747.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0748.jpg,URN:NBN:no-RAKV_arkiv_59166A1311384BD7 A12161F91762EEFB,http://www.knreise.no/img/riksantikvaren/T248_01_0748.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0749_.jpg,URN:NBN:no-RAKV_arkiv_86F55E5B77B64A4E 894135C54BE8CBBD,http://www.knreise.no/img/riksantikvaren/T248_01_0749_.jpg,,,http://creativecommons.org/licenses/by/4.0/,C. Christensen Thomhav,Ukjent dato
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0750_.jpg,URN:NBN:no-RAKV_arkiv_AFCBF3BB58804927 A3770D060B7ECF49,http://www.knreise.no/img/riksantikvaren/T248_01_0750_.jpg,,,http://creativecommons.org/licenses/by/4.0/,Jacobsen,Ukjent dato
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0751_.jpg,URN:NBN:no-RAKV_arkiv_81DED6A2BAE94F92 8A920ABDDFD793F8,http://www.knreise.no/img/riksantikvaren/T248_01_0751_.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0752_.jpg,URN:NBN:no-RAKV_arkiv_40575E07D2824F1A B275D0CB6E30188D,http://www.knreise.no/img/riksantikvaren/T248_01_0752_.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0753_.jpg,URN:NBN:no-RAKV_arkiv_28A741CD994E4179 9E7B4BD6A9B06FAB,http://www.knreise.no/img/riksantikvaren/T248_01_0753_.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Korskirken (Bergen),Riksantikvaren,Bergen,Portal nordre korsarm.,T248_01_0754_.jpg,URN:NBN:no-RAKV_arkiv_0684AA9EF6F14676 AA36417B5F7A1716,http://www.knreise.no/img/riksantikvaren/T248_01_0754_.jpg,,,http://creativecommons.org/licenses/by/4.0/,Domenico Erdmann,Ukjent dato
"Nordnes (Cort Phil-smuget, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0782.jpg,URN:NBN:no-RAKV_arkiv_83EB3D6AC2714E35 892CF80A2831E691,http://www.knreise.no/img/riksantikvaren/T248_01_0782.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Den Nationale Scene (Engen 4, Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Eneberettiget Mittet & Co.,T248_01_0814.jpg,URN:NBN:no-RAKV_arkiv_DAC499FAE7774679 AF4E169E6A7D0E78,http://www.knreise.no/img/riksantikvaren/T248_01_0814.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Den Nationale Scene (Engen 4, Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_01_0815.jpg,URN:NBN:no-RAKV_arkiv_F6280E63D3294787 9CFEB126AA8C67B1,http://www.knreise.no/img/riksantikvaren/T248_01_0815.jpg,,,http://creativecommons.org/licenses/by/4.0/,Hermann Christian Neupert,Ukjent dato
"Den Nationale Scene (Engen 4, Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_01_0816.jpg,URN:NBN:no-RAKV_arkiv_6BFFFDFA020F47D0 8C3CFD77C36F9852,http://www.knreise.no/img/riksantikvaren/T248_01_0816.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Den Nationale Scene (Engen 4, Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_01_0817.jpg,URN:NBN:no-RAKV_arkiv_E02FE475588941DC 838D4D5EE71E3333,http://www.knreise.no/img/riksantikvaren/T248_01_0817.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bryggen, Jacobsfjordgården, Tyskebryggen (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0818.jpg,URN:NBN:no-RAKV_arkiv_9D0E9C3A63BC4FD0 85F1E548286057D5,http://www.knreise.no/img/riksantikvaren/T248_01_0818.jpg,,,http://creativecommons.org/licenses/by/4.0/,Teigen,Ukjent dato
"Bryggen, Tyskebryggen (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0819.jpg,URN:NBN:no-RAKV_arkiv_C4026F2A24A84AB1 9E61F1C82E0CB76F,http://www.knreise.no/img/riksantikvaren/T248_01_0819.jpg,,,http://creativecommons.org/licenses/by/4.0/,Anders Beer Wilse,Ukjent dato
Bryggen Pütterstuen Tyskebryggen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0823.jpg,URN:NBN:no-RAKV_arkiv_ECD150F926054D5A 9093B3A5D6AA9A6A,http://www.knreise.no/img/riksantikvaren/T248_01_0823.jpg,,,http://creativecommons.org/licenses/by/4.0/,Anders Beer Wilse,Ukjent dato
Bryggen Finnegården Tyskebryggen (Bergen),Riksantikvaren,Bergen,Det hanseatiske kontor - Det norske kontor.,T248_01_0824.jpg,URN:NBN:no-RAKV_arkiv_92A534F017BE44ED 99EDC0B83693CE72,http://www.knreise.no/img/riksantikvaren/T248_01_0824.jpg,,,http://creativecommons.org/licenses/by/4.0/,Knud Knudsen,Ukjent dato
Bryggen Bredsgården Tyskebryggen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0825.jpg,URN:NBN:no-RAKV_arkiv_5E64DB43EB65435B BCDFE7D17FDF9CE7,http://www.knreise.no/img/riksantikvaren/T248_01_0825.jpg,,,http://creativecommons.org/licenses/by/4.0/,Anders Beer Wilse,Ukjent dato
Bryggen Tyskebryggen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0828.jpg,URN:NBN:no-RAKV_arkiv_6CFA25C10AD045C3 8D5409952AB0449B,http://www.knreise.no/img/riksantikvaren/T248_01_0828.jpg,,,http://creativecommons.org/licenses/by/4.0/,Knud Knudsen,Ukjent dato
Bryggen Bredsgården Tyskebryggen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_01_0829.jpg,URN:NBN:no-RAKV_arkiv_5A1F68CC03214E6C 92B827493A28A0BD,http://www.knreise.no/img/riksantikvaren/T248_01_0829.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bryggen Bredsgården Tyskebryggen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0830.jpg,URN:NBN:no-RAKV_arkiv_DA857C93662C47FD 8A092C5C89DD1B98,http://www.knreise.no/img/riksantikvaren/T248_01_0830.jpg,,,http://creativecommons.org/licenses/by/4.0/,Anders Beer Wilse,1/1/1902
Bryggen Bredsgården Tyskebryggen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_01_0831.jpg,URN:NBN:no-RAKV_arkiv_3111EBEE33D344B7 BF8688BD9DE22214,http://www.knreise.no/img/riksantikvaren/T248_01_0831.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bryggen Bredsgården Tyskebryggen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_01_0832.jpg,URN:NBN:no-RAKV_arkiv_AD8DE880DF6843D8 9C7B013D2D301BFB,http://www.knreise.no/img/riksantikvaren/T248_01_0832.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Schøttstue (Bryggen, Bergen)",Riksantikvaren,Bergen,Eneberettiget K. Knudsen & Co. A.S.,T248_01_0877.jpg,URN:NBN:no-RAKV_arkiv_B69B0B38735A43CA BC3D1B862DA27F03,http://www.knreise.no/img/riksantikvaren/T248_01_0877.jpg,,,http://creativecommons.org/licenses/by/4.0/,Knud Knudsen,Ukjent dato
Bergenhus Rosenkrantztårnet (Bergen),Riksantikvaren,Bergen,Eneret Wilse,T248_01_0881.jpg,URN:NBN:no-RAKV_arkiv_73BF04204E004DBE 82AD7ED1976E5D25,http://www.knreise.no/img/riksantikvaren/T248_01_0881.jpg,,,http://creativecommons.org/licenses/by/4.0/,Anders Beer Wilse,Ukjent dato
Bergenhus Rosenkrantztårnet (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Eneret Mittet & Co.,T248_01_0882.jpg,URN:NBN:no-RAKV_arkiv_B8A2CFCA344D4836 850D270254D036F0,http://www.knreise.no/img/riksantikvaren/T248_01_0882.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergenhus Rosenkrantztårnet (Bergen),Riksantikvaren,Bergen,Eneret Wilse,T248_01_0883.jpg,URN:NBN:no-RAKV_arkiv_5927E979888B4E50 AEA701A374A27269,http://www.knreise.no/img/riksantikvaren/T248_01_0883.jpg,,,http://creativecommons.org/licenses/by/4.0/,Anders Beer Wilse,Ukjent dato
Bergenhus Rosenkrantztårnet (Bergen),Riksantikvaren,Bergen,Eneret Wilse,T248_01_0884.jpg,URN:NBN:no-RAKV_arkiv_8B53F41D1F8B46C9 AD15A2375FE9DFAE,http://www.knreise.no/img/riksantikvaren/T248_01_0884.jpg,,,http://creativecommons.org/licenses/by/4.0/,Anders Beer Wilse,Ukjent dato
Bergenhus Rosenkrantztårnet (Bergen),Riksantikvaren,Bergen,Parti av nordvegg i Walkendorfs tårn,T248_01_0885.jpg,URN:NBN:no-RAKV_arkiv_7FD894B3B2FB43F3 B3535417F2986009,http://www.knreise.no/img/riksantikvaren/T248_01_0885.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1882
Bergenhus Rosenkrantztårnet (Bergen),Riksantikvaren,Bergen,Walkendorfs tårn sett fra gårdsplassen i nord,T248_01_0886.jpg,URN:NBN:no-RAKV_arkiv_D0D252B142924A7A B7F514E0CC99B2F2,http://www.knreise.no/img/riksantikvaren/T248_01_0886.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1882
Bergenhus Rosenkrantztårnet (Bergen),Riksantikvaren,Bergen,Walkendorfs tårn sett fra Kuglegaarden i vest,T248_01_0887.jpg,URN:NBN:no-RAKV_arkiv_56FD759C9B6848F0 BEBC6766311AF05A,http://www.knreise.no/img/riksantikvaren/T248_01_0887.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1882
"Kong Oscarsgate 56 (Kong Oscarsgate 56, Bergen)",Riksantikvaren,Bergen,Danckert Krohns stiftelsen.,T248_01_0969.jpg,URN:NBN:no-RAKV_arkiv_E866A74E0A2C4877 B0E2ED22DC1DAA8A,http://www.knreise.no/img/riksantikvaren/T248_01_0969.jpg,,,http://creativecommons.org/licenses/by/4.0/,Per Jahn Lavik,1/1/1972
Mølendal (Bergen),Riksantikvaren,Bergen,"Mølle, Møllehjul.",T248_01_0970.jpg,URN:NBN:no-RAKV_arkiv_49AFA40CB51E44FF 94A6AFB281D67AD5,http://www.knreise.no/img/riksantikvaren/T248_01_0970.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Kunsthøgskolen i Bergen (Strømgaten 1, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_01_0975.jpg,URN:NBN:no-RAKV_arkiv_34FA92AB095A4E43 B0F7851F5130583C,http://www.knreise.no/img/riksantikvaren/T248_01_0975.jpg,,,http://creativecommons.org/licenses/by/4.0/,Sjur Mehlum,2/16/2006
"Kunsthøgskolen i Bergen (Strømgaten 1, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0017.jpg,URN:NBN:no-RAKV_arkiv_32F8280BE2A74BDB 853B4EBD58062EB4,http://www.knreise.no/img/riksantikvaren/T248_02_0017.jpg,,,http://creativecommons.org/licenses/by/4.0/,Sjur Mehlum,2/16/2006
"Kunsthøgskolen i Bergen (Strømgaten 1, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0018.jpg,URN:NBN:no-RAKV_arkiv_99A4991C131D4A69 8CA2FC5332DF1442,http://www.knreise.no/img/riksantikvaren/T248_02_0018.jpg,,,http://creativecommons.org/licenses/by/4.0/,Sjur Mehlum,2/16/2006
Markveien (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Gave fra Mittet.,T248_02_0021.jpg,URN:NBN:no-RAKV_arkiv_09D32DEA1AFB42D8 9AA756AC0DDF3F09,http://www.knreise.no/img/riksantikvaren/T248_02_0021.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Måseskjæret (Bergen),Riksantikvaren,Bergen,Oppført 1795 av stadskaptein Christopfer Kahrs.,T248_02_0120.jpg,URN:NBN:no-RAKV_arkiv_6E31ECA7BFED4F13 8CCBDEF47E31C167,http://www.knreise.no/img/riksantikvaren/T248_02_0120.jpg,,,http://creativecommons.org/licenses/by/4.0/,Anders Beer Wilse,Ukjent dato
Olav Kyrres gate (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0121.jpg,URN:NBN:no-RAKV_arkiv_70FF06592C374119 8A47B9959755CADF,http://www.knreise.no/img/riksantikvaren/T248_02_0121.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Holbergsalmenningen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0122.jpg,URN:NBN:no-RAKV_arkiv_B20BB403DE464127 8FCD5C07D8633636,http://www.knreise.no/img/riksantikvaren/T248_02_0122.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Holbergsalmenningen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_02_0123.jpg,URN:NBN:no-RAKV_arkiv_AC9EB28007394240 AFA8E1ABCF925CDC,http://www.knreise.no/img/riksantikvaren/T248_02_0123.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Holbergsalmenningen (Bergen),Riksantikvaren,Bergen,Den gamle murbygningen revet 1964. Barn i lek. Vinterbilde.,T248_02_0124.jpg,URN:NBN:no-RAKV_arkiv_A48690C3D2804FCB 985C4F48A3E62EAB,http://www.knreise.no/img/riksantikvaren/T248_02_0124.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Lille Øvregate (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_02_0125.jpg,URN:NBN:no-RAKV_arkiv_94812D23EDBD4F91 B384757049025FFA,http://www.knreise.no/img/riksantikvaren/T248_02_0125.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Rådstuen (Rådhusplassen 1, Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Fra Mittet.,T248_02_0126.jpg,URN:NBN:no-RAKV_arkiv_D9F710C1B1234A3A B45414DAA5528E61,http://www.knreise.no/img/riksantikvaren/T248_02_0126.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Rådstuen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_02_0128.jpg,URN:NBN:no-RAKV_arkiv_53A2005AA093444A B504E0D276CD95BB,http://www.knreise.no/img/riksantikvaren/T248_02_0128.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
